seed,term_id,method,latency_ms
42,TERM_76ff09fe,hybrid_candidate_union,0.12104200050089275
42,TERM_e742a4bf,hybrid_weighted,0.0886249999894062
42,TERM_e742a4bf,hybrid_rrf,0.0838329997350229
42,TERM_e742a4bf,hybrid_candidate_union,0.09179199969366891
42,TERM_df9fb797,hybrid_weighted,0.10295799984305631
42,TERM_df9fb797,hybrid_rrf,0.09729200064612087
42,TERM_df9fb797,hybrid_candidate_union,0.11212499975954415
42,TERM_69e403fd,hybrid_weighted,0.10124999971594661
42,TERM_69e403fd,hybrid_rrf,0.09404100001120241
42,TERM_69e403fd,hybrid_candidate_union,0.10495799961063312
42,TERM_5adc6f77,hybrid_weighted,0.10395800018159207
42,TERM_5adc6f77,hybrid_rrf,0.09141600003204076
42,TERM_5adc6f77,hybrid_candidate_union,0.10391700016043615
42,TERM_cd79dd35,hybrid_weighted,0.10566699984337902
42,TERM_cd79dd35,hybrid_rrf,0.0988749998214189
42,TERM_cd79dd35,hybrid_candidate_union,0.11362500026734779
42,TERM_6299cffa,hybrid_weighted,0.11224999980186112
42,TERM_6299cffa,hybrid_rrf,0.10012500024458859
42,TERM_6299cffa,hybrid_candidate_union,0.11262499992881203
42,TERM_9de4899b,hybrid_weighted,0.10770799963211175
42,TERM_9de4899b,hybrid_rrf,0.09187500018015271
42,TERM_9de4899b,hybrid_candidate_union,0.11554100001376355
42,TERM_8481af2b,hybrid_weighted,0.11575000007724157
42,TERM_8481af2b,hybrid_rrf,0.10266699973726645
42,TERM_8481af2b,hybrid_candidate_union,0.11912500031030504
42,TERM_f6c8c609,hybrid_weighted,0.0853749997986597
42,TERM_f6c8c609,hybrid_rrf,0.0793330000306014
42,TERM_f6c8c609,hybrid_candidate_union,0.09866699929261813
42,TERM_66cc24f4,hybrid_weighted,0.11241600077482872
42,TERM_66cc24f4,hybrid_rrf,0.09912500081554754
42,TERM_66cc24f4,hybrid_candidate_union,0.11224999980186112
42,TERM_1e240fdb,hybrid_weighted,0.09191600020130863
42,TERM_1e240fdb,hybrid_rrf,0.08512499971402576
42,TERM_1e240fdb,hybrid_candidate_union,0.09500000032858225
42,TERM_2ad8095b,hybrid_weighted,0.10054100039269542
42,TERM_2ad8095b,hybrid_rrf,0.09316600062447833
42,TERM_2ad8095b,hybrid_candidate_union,0.1037499996527913
42,TERM_dcf43633,hybrid_weighted,0.11208300020371098
42,TERM_dcf43633,hybrid_rrf,0.10108399965247372
42,TERM_dcf43633,hybrid_candidate_union,0.11458300014055567
42,TERM_1fbd94d0,hybrid_weighted,0.10704100077418843
42,TERM_1fbd94d0,hybrid_rrf,0.1005830008580233
42,TERM_1fbd94d0,hybrid_candidate_union,0.11395799992897082
42,TERM_51772210,hybrid_weighted,0.1021250000121654
42,TERM_51772210,hybrid_rrf,0.08516700017935364
42,TERM_51772210,hybrid_candidate_union,0.0955420000536833
42,TERM_a2d16cee,hybrid_weighted,0.0959999997576233
42,TERM_a2d16cee,hybrid_rrf,0.08224999965023017
42,TERM_a2d16cee,hybrid_candidate_union,0.09091700030694483
42,TERM_9fa423bb,hybrid_weighted,0.09479099935560953
42,TERM_9fa423bb,hybrid_rrf,0.08679199981997954
42,TERM_9fa423bb,hybrid_candidate_union,0.09854200015979586
42,TERM_bbdc88cf,hybrid_weighted,0.10579199988569599
42,TERM_bbdc88cf,hybrid_rrf,0.09954100005415967
42,TERM_bbdc88cf,hybrid_candidate_union,0.11291699956927914
42,TERM_ccd2935e,hybrid_weighted,0.11625000024650944
42,TERM_ccd2935e,hybrid_rrf,0.10483299956831615
42,TERM_ccd2935e,hybrid_candidate_union,0.12466600037441822
42,TERM_ecd347bb,hybrid_weighted,0.11258299946348416
42,TERM_ecd347bb,hybrid_rrf,0.09795799996936694
42,TERM_ecd347bb,hybrid_candidate_union,0.10966699937853264
42,TERM_857bd626,hybrid_weighted,0.10704200030886568
42,TERM_857bd626,hybrid_rrf,0.09525000041321618
42,TERM_857bd626,hybrid_candidate_union,0.1093339997169096
42,TERM_bd6e5396,hybrid_weighted,0.09995799973694375
42,TERM_bd6e5396,hybrid_rrf,0.08237500060204184
42,TERM_bd6e5396,hybrid_candidate_union,0.09237500034942059
42,TERM_9f4ef2d5,hybrid_weighted,0.12216699997225078
42,TERM_9f4ef2d5,hybrid_rrf,0.09729199973662617
42,TERM_9f4ef2d5,hybrid_candidate_union,0.11216700022487203
42,TERM_3a10bbbe,hybrid_weighted,0.09845799922914011
42,TERM_3a10bbbe,hybrid_rrf,0.08545899981982075
42,TERM_3a10bbbe,hybrid_candidate_union,0.09541700001136633
42,TERM_ad974769,hybrid_weighted,0.10416599980089813
42,TERM_ad974769,hybrid_rrf,0.09425000007468043
42,TERM_ad974769,hybrid_candidate_union,0.10625000049913069
42,TERM_1db625de,hybrid_weighted,0.10937499973806553
42,TERM_1db625de,hybrid_rrf,0.0983339996309951
42,TERM_1db625de,hybrid_candidate_union,0.11129199992865324
42,TERM_7e48904f,hybrid_weighted,0.11220799933653325
42,TERM_7e48904f,hybrid_rrf,0.08937500024330802
42,TERM_7e48904f,hybrid_candidate_union,0.10349999956815736
42,TERM_7fa84709,hybrid_weighted,0.09362499986309558
42,TERM_7fa84709,hybrid_rrf,0.08845899992593331
42,TERM_7fa84709,hybrid_candidate_union,0.10004099931393284
42,TERM_58df9d40,hybrid_weighted,0.1032919999488513
42,TERM_58df9d40,hybrid_rrf,0.09412500003236346
42,TERM_58df9d40,hybrid_candidate_union,0.10599999950500205
42,TERM_4a632225,hybrid_weighted,0.08979100039141485
42,TERM_4a632225,hybrid_rrf,0.08287499986181501
42,TERM_4a632225,hybrid_candidate_union,0.09187500018015271
42,TERM_4a053deb,hybrid_weighted,0.0988749998214189
42,TERM_4a053deb,hybrid_rrf,0.09258299996872665
42,TERM_4a053deb,hybrid_candidate_union,0.10412499977974221
42,TERM_60b4617a,hybrid_weighted,0.11045900009776233
42,TERM_60b4617a,hybrid_rrf,0.09837500056164572
42,TERM_60b4617a,hybrid_candidate_union,0.11079199975938536
42,TERM_f5a5a7ad,hybrid_weighted,0.10891599958995357
42,TERM_f5a5a7ad,hybrid_rrf,0.10016700070991646
42,TERM_f5a5a7ad,hybrid_candidate_union,0.1142920000347658
42,TERM_31dd9fc6,hybrid_weighted,0.09849999969446799
42,TERM_31dd9fc6,hybrid_rrf,0.08783399971434847
42,TERM_31dd9fc6,hybrid_candidate_union,0.0988750007309136
42,TERM_10810d73,hybrid_weighted,0.11208400064788293
42,TERM_10810d73,hybrid_rrf,0.08849999994708924
42,TERM_10810d73,hybrid_candidate_union,0.10629200005496386
42,TERM_f9d04596,hybrid_weighted,0.1082500002667075
42,TERM_f9d04596,hybrid_rrf,0.08854200041241711
42,TERM_f9d04596,hybrid_candidate_union,0.09945900001184782
42,TERM_a226227f,hybrid_weighted,0.09487500028626528
42,TERM_a226227f,hybrid_rrf,0.08849999994708924
42,TERM_a226227f,hybrid_candidate_union,0.10199999996984843
42,TERM_9bcceaed,hybrid_weighted,0.1167919999716105
42,TERM_9bcceaed,hybrid_rrf,0.10108300011779647
42,TERM_9bcceaed,hybrid_candidate_union,0.11495900071167853
42,TERM_f44589ed,hybrid_weighted,0.10199999996984843
42,TERM_f44589ed,hybrid_rrf,0.09087499984161695
42,TERM_f44589ed,hybrid_candidate_union,0.10358300005464116
42,TERM_110c5944,hybrid_weighted,0.10925000060524326
42,TERM_110c5944,hybrid_rrf,0.09425000007468043
42,TERM_110c5944,hybrid_candidate_union,0.1042079993567313
42,TERM_6f9e34cc,hybrid_weighted,0.1172499996755505
42,TERM_6f9e34cc,hybrid_rrf,0.09500000032858225
42,TERM_6f9e34cc,hybrid_candidate_union,0.10720800037233857
42,TERM_b6825174,hybrid_weighted,0.10999999994965037
42,TERM_b6825174,hybrid_rrf,0.10029199984273873
42,TERM_b6825174,hybrid_candidate_union,0.11662500037346035
42,TERM_a8d4451e,hybrid_weighted,0.0897919999260921
42,TERM_a8d4451e,hybrid_rrf,0.08220900053856894
42,TERM_a8d4451e,hybrid_candidate_union,0.09237500034942059
42,TERM_2e6b94c7,hybrid_weighted,0.09829199916566722
42,TERM_2e6b94c7,hybrid_rrf,0.08745899958739756
42,TERM_2e6b94c7,hybrid_candidate_union,0.10045799990621163
42,TERM_c15dd10b,hybrid_weighted,0.10716699944168795
42,TERM_c15dd10b,hybrid_rrf,0.09649999992689118
42,TERM_c15dd10b,hybrid_candidate_union,0.10874999952648068
42,TERM_faea28e9,hybrid_weighted,0.10954200024571037
42,TERM_faea28e9,hybrid_rrf,0.10095900051965145
42,TERM_faea28e9,hybrid_candidate_union,0.12029199933749624
42,TERM_1e810787,hybrid_weighted,0.10037500032922253
42,TERM_1e810787,hybrid_rrf,0.07745800030534156
42,TERM_1e810787,hybrid_candidate_union,0.08670799979881849
42,TERM_9d4914e2,hybrid_weighted,0.09966699963115389
42,TERM_9d4914e2,hybrid_rrf,0.09237500034942059
42,TERM_9d4914e2,hybrid_candidate_union,0.10395800018159207
42,TERM_6618d527,hybrid_weighted,0.0997910001387936
42,TERM_6618d527,hybrid_rrf,0.09383300039189635
42,TERM_6618d527,hybrid_candidate_union,0.10674999975890387
42,TERM_02714707,hybrid_weighted,0.10591699992801296
42,TERM_02714707,hybrid_rrf,0.09658399994805222
42,TERM_02714707,hybrid_candidate_union,0.11079199975938536
42,TERM_a5861232,hybrid_weighted,0.09058399973582709
42,TERM_a5861232,hybrid_rrf,0.08487499962939182
42,TERM_a5861232,hybrid_candidate_union,0.09529199996904936
42,TERM_ef7cfdbc,hybrid_weighted,0.09504199988441542
42,TERM_ef7cfdbc,hybrid_rrf,0.08066699956543744
42,TERM_ef7cfdbc,hybrid_candidate_union,0.09020800007419894
42,TERM_b11c3f2d,hybrid_weighted,0.10458299948368222
42,TERM_b11c3f2d,hybrid_rrf,0.09637499988457421
42,TERM_b11c3f2d,hybrid_candidate_union,0.10970800030918326
42,TERM_10232bb1,hybrid_weighted,0.1053750002029119
42,TERM_10232bb1,hybrid_rrf,0.09933399996953085
42,TERM_10232bb1,hybrid_candidate_union,0.11379100033082068
42,TERM_c15857b5,hybrid_weighted,0.11579199963307474
42,TERM_c15857b5,hybrid_rrf,0.10399999973742524
42,TERM_c15857b5,hybrid_candidate_union,0.12016600066999672
42,TERM_8397c3a7,hybrid_weighted,0.11045799965359038
42,TERM_8397c3a7,hybrid_rrf,0.09120799950323999
42,TERM_8397c3a7,hybrid_candidate_union,0.10412499977974221
42,TERM_00aae287,hybrid_weighted,0.09091599986277288
42,TERM_00aae287,hybrid_rrf,0.08558300032746047
42,TERM_00aae287,hybrid_candidate_union,0.0975419998212601
42,TERM_095316c0,hybrid_weighted,0.09920899992721388
42,TERM_095316c0,hybrid_rrf,0.09220799984177575
42,TERM_095316c0,hybrid_candidate_union,0.10408300022390904
42,TERM_a71d04e9,hybrid_weighted,0.10933300018223235
42,TERM_a71d04e9,hybrid_rrf,0.09862499973678496
42,TERM_a71d04e9,hybrid_candidate_union,0.12312499984545866
42,TERM_8b06ee0d,hybrid_weighted,0.11408299997128779
42,TERM_8b06ee0d,hybrid_rrf,0.10562500028754584
42,TERM_8b06ee0d,hybrid_candidate_union,0.12137500016251579
42,TERM_29ee9c58,hybrid_weighted,0.11154200001328718
42,TERM_29ee9c58,hybrid_rrf,0.08137500026350608
42,TERM_29ee9c58,hybrid_candidate_union,0.08958299986261409
42,TERM_d29ce00c,hybrid_weighted,0.10458299948368222
42,TERM_d29ce00c,hybrid_rrf,0.08841700037010014
42,TERM_d29ce00c,hybrid_candidate_union,0.1105840001400793
42,TERM_d583b4a8,hybrid_weighted,0.1216669998029829
42,TERM_d583b4a8,hybrid_rrf,0.09524999950372148
42,TERM_d583b4a8,hybrid_candidate_union,0.10991700037266128
42,TERM_13a1ba94,hybrid_weighted,0.10695800028770464
42,TERM_13a1ba94,hybrid_rrf,0.09704199965199223
42,TERM_13a1ba94,hybrid_candidate_union,0.11466599971754476
42,TERM_558fadd1,hybrid_weighted,0.1173330001620343
42,TERM_558fadd1,hybrid_rrf,0.09679100003268104
42,TERM_558fadd1,hybrid_candidate_union,0.11124999946332537
42,TERM_4f88a923,hybrid_weighted,0.11204200018255506
42,TERM_4f88a923,hybrid_rrf,0.10287499935657252
42,TERM_4f88a923,hybrid_candidate_union,0.11779200031014625
42,TERM_846c8d5c,hybrid_weighted,0.10379200011811918
42,TERM_846c8d5c,hybrid_rrf,0.09124999996856786
42,TERM_846c8d5c,hybrid_candidate_union,0.1033749995258404
42,TERM_814de156,hybrid_weighted,0.10520900013943901
42,TERM_814de156,hybrid_rrf,0.09795799996936694
42,TERM_814de156,hybrid_candidate_union,0.11070900018239627
42,TERM_bdf58a70,hybrid_weighted,0.10245799967378844
42,TERM_bdf58a70,hybrid_rrf,0.09108399990509497
42,TERM_bdf58a70,hybrid_candidate_union,0.10250000013911631
42,TERM_dac9be03,hybrid_weighted,0.09499999941908754
42,TERM_dac9be03,hybrid_rrf,0.0915830005396856
42,TERM_dac9be03,hybrid_candidate_union,0.09954200049833162
42,TERM_8f505682,hybrid_weighted,0.0897919999260921
42,TERM_8f505682,hybrid_rrf,0.0835840000945609
42,TERM_8f505682,hybrid_candidate_union,0.09179200060316361
42,TERM_a9e65138,hybrid_weighted,0.10204099999100436
42,TERM_a9e65138,hybrid_rrf,0.08904100013751304
42,TERM_a9e65138,hybrid_candidate_union,0.09783299992704997
42,TERM_f3275c8e,hybrid_weighted,0.10666599973774282
42,TERM_f3275c8e,hybrid_rrf,0.08999999954539817
42,TERM_f3275c8e,hybrid_candidate_union,0.10254199969494948
42,TERM_a31dc2e0,hybrid_weighted,0.10279199977958342
42,TERM_a31dc2e0,hybrid_rrf,0.09537500045553315
42,TERM_a31dc2e0,hybrid_candidate_union,0.10912500056292629
42,TERM_4e1b7ed0,hybrid_weighted,0.11162500049977098
42,TERM_4e1b7ed0,hybrid_rrf,0.10095899961015675
42,TERM_4e1b7ed0,hybrid_candidate_union,0.11337500018271385
42,TERM_caffb271,hybrid_weighted,0.09862499973678496
42,TERM_caffb271,hybrid_rrf,0.09250000039173756
42,TERM_caffb271,hybrid_candidate_union,0.10458300039317692
42,TERM_ebb1aff4,hybrid_weighted,0.10187499992753146
42,TERM_ebb1aff4,hybrid_rrf,0.09037499967234908
42,TERM_ebb1aff4,hybrid_candidate_union,0.1066249997165869
42,TERM_380d26b3,hybrid_weighted,0.08875000003172318
42,TERM_380d26b3,hybrid_rrf,0.08900000011635711
42,TERM_380d26b3,hybrid_candidate_union,0.09337500068795634
42,TERM_92c3bf86,hybrid_weighted,0.09262499952455983
42,TERM_92c3bf86,hybrid_rrf,0.0804999999672873
42,TERM_92c3bf86,hybrid_candidate_union,0.08883300051820697
42,TERM_f799f9f1,hybrid_weighted,0.10350000047765207
42,TERM_f799f9f1,hybrid_rrf,0.09754099937708816
42,TERM_f799f9f1,hybrid_candidate_union,0.11183300011907704
42,TERM_b191ab3e,hybrid_weighted,0.0915830005396856
42,TERM_b191ab3e,hybrid_rrf,0.08483300007355865
42,TERM_b191ab3e,hybrid_candidate_union,0.09579200013831723
42,TERM_568fcc5e,hybrid_weighted,0.10070900043501751
42,TERM_568fcc5e,hybrid_rrf,0.0931249996938277
42,TERM_568fcc5e,hybrid_candidate_union,0.10416700024507008
42,TERM_0e607341,hybrid_weighted,0.10854199990717461
42,TERM_0e607341,hybrid_rrf,0.09649999992689118
42,TERM_0e607341,hybrid_candidate_union,0.10891600049944827
42,TERM_cd83e6f2,hybrid_weighted,0.09054099973582197
42,TERM_cd83e6f2,hybrid_rrf,0.08404199979850091
42,TERM_cd83e6f2,hybrid_candidate_union,0.09604200022295117
42,TERM_8d44d644,hybrid_weighted,0.091416999566718
42,TERM_8d44d644,hybrid_rrf,0.08391699975618394
42,TERM_8d44d644,hybrid_candidate_union,0.09220800075127045
42,TERM_f18ab0d4,hybrid_weighted,0.10104200009664055
42,TERM_f18ab0d4,hybrid_rrf,0.08933299977798015
42,TERM_f18ab0d4,hybrid_candidate_union,0.09774999944056617
42,TERM_492d5fe5,hybrid_weighted,0.10262500018143328
42,TERM_492d5fe5,hybrid_rrf,0.0838329997350229
42,TERM_492d5fe5,hybrid_candidate_union,0.09374999990541255
42,TERM_042473bb,hybrid_weighted,0.09075000070879469
42,TERM_042473bb,hybrid_rrf,0.08533300024282653
42,TERM_042473bb,hybrid_candidate_union,0.09570800011715619
42,TERM_74e53bd0,hybrid_weighted,0.09183299971482484
42,TERM_74e53bd0,hybrid_rrf,0.09062500066647772
42,TERM_74e53bd0,hybrid_candidate_union,0.09783299992704997
42,TERM_8478f7c1,hybrid_weighted,0.09716600015963195
42,TERM_8478f7c1,hybrid_rrf,0.09120800041273469
42,TERM_8478f7c1,hybrid_candidate_union,0.10416700024507008
42,TERM_d7e77293,hybrid_weighted,0.10133300020243041
42,TERM_d7e77293,hybrid_rrf,0.09020800007419894
42,TERM_d7e77293,hybrid_candidate_union,0.09904200032906374
42,TERM_a409b7d5,hybrid_weighted,0.08358300055988366
42,TERM_a409b7d5,hybrid_rrf,0.08008299937500851
42,TERM_a409b7d5,hybrid_candidate_union,0.08841699946060544
42,TERM_22e0a076,hybrid_weighted,0.10900000052060932
42,TERM_22e0a076,hybrid_rrf,0.09229199986293679
42,TERM_22e0a076,hybrid_candidate_union,0.10679200022423174
42,TERM_ba368e4b,hybrid_weighted,0.10183300037169829
42,TERM_ba368e4b,hybrid_rrf,0.09024999963003211
42,TERM_ba368e4b,hybrid_candidate_union,0.10250000013911631
42,TERM_4d2c0034,hybrid_weighted,0.08000000070751412
42,TERM_4d2c0034,hybrid_rrf,0.07545799962827004
42,TERM_4d2c0034,hybrid_candidate_union,0.08183400041161804
42,TERM_797674b9,hybrid_weighted,0.10866600041481433
42,TERM_797674b9,hybrid_rrf,0.09987500015995465
42,TERM_797674b9,hybrid_candidate_union,0.11341699973854702
42,TERM_8ad08231,hybrid_weighted,0.1021250000121654
42,TERM_8ad08231,hybrid_rrf,0.09724999927129829
42,TERM_8ad08231,hybrid_candidate_union,0.10879199999180855
42,TERM_50b1c1c1,hybrid_weighted,0.091416999566718
42,TERM_50b1c1c1,hybrid_rrf,0.08937499933381332
42,TERM_50b1c1c1,hybrid_candidate_union,0.0970840001173201
42,TERM_c4819818,hybrid_weighted,0.10304100032954011
42,TERM_c4819818,hybrid_rrf,0.09687499914434738
42,TERM_c4819818,hybrid_candidate_union,0.1110419998440193
42,TERM_a418d878,hybrid_weighted,0.10037499941972783
42,TERM_a418d878,hybrid_rrf,0.10274999931425555
42,TERM_a418d878,hybrid_candidate_union,0.10866699994949158
42,TERM_f3e459b8,hybrid_weighted,0.0925840004128986
42,TERM_f3e459b8,hybrid_rrf,0.08512499971402576
42,TERM_f3e459b8,hybrid_candidate_union,0.09458299973630346
42,TERM_33fe21df,hybrid_weighted,0.10733399994933279
42,TERM_33fe21df,hybrid_rrf,0.10066699996968964
42,TERM_33fe21df,hybrid_candidate_union,0.1142920000347658
42,TERM_08bb2ecc,hybrid_weighted,0.08475000049656956
42,TERM_08bb2ecc,hybrid_rrf,0.07624999943800503
42,TERM_08bb2ecc,hybrid_candidate_union,0.08466600047540851
42,TERM_4cd6f9e0,hybrid_weighted,0.10020799982157769
42,TERM_4cd6f9e0,hybrid_rrf,0.09358399984193966
42,TERM_4cd6f9e0,hybrid_candidate_union,0.11087500024586916
42,TERM_55a9282e,hybrid_weighted,0.11008399997081142
42,TERM_55a9282e,hybrid_rrf,0.09883300026558572
42,TERM_55a9282e,hybrid_candidate_union,0.11241700030950597
42,TERM_f82210f1,hybrid_weighted,0.10437499986437615
42,TERM_f82210f1,hybrid_rrf,0.09858299927145708
42,TERM_f82210f1,hybrid_candidate_union,0.11195800016139401
42,TERM_90bff064,hybrid_weighted,0.09920800039253663
42,TERM_90bff064,hybrid_rrf,0.09099999988393392
42,TERM_90bff064,hybrid_candidate_union,0.10187499992753146
42,TERM_5b506f55,hybrid_weighted,0.10612499954731902
42,TERM_5b506f55,hybrid_rrf,0.24862500049493974
42,TERM_5b506f55,hybrid_candidate_union,0.1111250003305031
42,TERM_2faa6fab,hybrid_weighted,0.10133300020243041
42,TERM_2faa6fab,hybrid_rrf,0.08816600075078895
42,TERM_2faa6fab,hybrid_candidate_union,0.10066599952551769
42,TERM_0bca6e5d,hybrid_weighted,0.10012499933509389
42,TERM_0bca6e5d,hybrid_rrf,0.09254100041289348
42,TERM_0bca6e5d,hybrid_candidate_union,0.10483299956831615
42,TERM_88938780,hybrid_weighted,0.10225000005448237
42,TERM_88938780,hybrid_rrf,0.09741699977894314
42,TERM_88938780,hybrid_candidate_union,0.10766700052045053
42,TERM_1b1cc76b,hybrid_weighted,0.10020800073107239
42,TERM_1b1cc76b,hybrid_rrf,0.09237499943992589
42,TERM_1b1cc76b,hybrid_candidate_union,0.10558299982221797
42,TERM_b600e09b,hybrid_weighted,0.10216699956799857
42,TERM_b600e09b,hybrid_rrf,0.09454100018047029
42,TERM_b600e09b,hybrid_candidate_union,0.10908300009759841
42,TERM_ad00415f,hybrid_weighted,0.10670899973774794
42,TERM_ad00415f,hybrid_rrf,0.091416999566718
42,TERM_ad00415f,hybrid_candidate_union,0.1033750004353351
42,TERM_094a387b,hybrid_weighted,0.11308299963275203
42,TERM_094a387b,hybrid_rrf,0.10137500066775829
42,TERM_094a387b,hybrid_candidate_union,0.11541700041561853
42,TERM_918a29e0,hybrid_weighted,0.10091700005432358
42,TERM_918a29e0,hybrid_rrf,0.0910420003492618
42,TERM_918a29e0,hybrid_candidate_union,0.10295899937773356
42,TERM_63f932bd,hybrid_weighted,0.10091700005432358
42,TERM_63f932bd,hybrid_rrf,0.09454199971514754
42,TERM_63f932bd,hybrid_candidate_union,0.10787499923026189
42,TERM_8d26c132,hybrid_weighted,0.09412500003236346
42,TERM_8d26c132,hybrid_rrf,0.08854199950292241
42,TERM_8d26c132,hybrid_candidate_union,0.09966699963115389
42,TERM_49bfad81,hybrid_weighted,0.11495899980218383
42,TERM_49bfad81,hybrid_rrf,0.09883299935609102
42,TERM_49bfad81,hybrid_candidate_union,0.1114999995479593
42,TERM_b3bd0c4a,hybrid_weighted,0.10741699952632189
42,TERM_b3bd0c4a,hybrid_rrf,0.09458299973630346
42,TERM_b3bd0c4a,hybrid_candidate_union,0.10791600016091252
42,TERM_d87aea65,hybrid_weighted,0.10587500037217978
42,TERM_d87aea65,hybrid_rrf,0.09874999977910193
42,TERM_d87aea65,hybrid_candidate_union,0.1122919993576943
42,TERM_525ab4b8,hybrid_weighted,0.12237499959155684
42,TERM_525ab4b8,hybrid_rrf,0.10545899931457825
42,TERM_525ab4b8,hybrid_candidate_union,0.11545800043677446
42,TERM_1e0d7aa3,hybrid_weighted,0.1189579998026602
42,TERM_1e0d7aa3,hybrid_rrf,0.09908300035021966
42,TERM_1e0d7aa3,hybrid_candidate_union,0.11587500011955854
42,TERM_c3cfac0e,hybrid_weighted,0.09699999918666435
42,TERM_c3cfac0e,hybrid_rrf,0.08341600005223881
42,TERM_c3cfac0e,hybrid_candidate_union,0.09349999982077861
42,TERM_eb52f08b,hybrid_weighted,0.10954200024571037
42,TERM_eb52f08b,hybrid_rrf,0.09687500005384209
42,TERM_eb52f08b,hybrid_candidate_union,0.1098749999073334
42,TERM_75e583de,hybrid_weighted,0.09758400028658798
42,TERM_75e583de,hybrid_rrf,0.09037499967234908
42,TERM_75e583de,hybrid_candidate_union,0.10149999980058055
42,TERM_815b09a0,hybrid_weighted,0.08437500036961865
42,TERM_815b09a0,hybrid_rrf,0.08125000022118911
42,TERM_815b09a0,hybrid_candidate_union,0.08883400005288422
42,TERM_8a3b88a9,hybrid_weighted,0.10575000032986281
42,TERM_8a3b88a9,hybrid_rrf,0.09700000009615906
42,TERM_8a3b88a9,hybrid_candidate_union,0.11154200001328718
42,TERM_24369256,hybrid_weighted,0.10045799990621163
42,TERM_24369256,hybrid_rrf,0.09266599954571575
42,TERM_24369256,hybrid_candidate_union,0.10554199980106205
42,TERM_bb581422,hybrid_weighted,0.10883399954764172
42,TERM_bb581422,hybrid_rrf,0.10150000071007526
42,TERM_bb581422,hybrid_candidate_union,0.11474999973870581
42,TERM_90f23862,hybrid_weighted,0.09183300062431954
42,TERM_90f23862,hybrid_rrf,0.08529099977749866
42,TERM_90f23862,hybrid_candidate_union,0.09575000058248406
42,TERM_a19aa11e,hybrid_weighted,0.09516599948256044
42,TERM_a19aa11e,hybrid_rrf,0.08958299986261409
42,TERM_a19aa11e,hybrid_candidate_union,0.10083300003316253
42,TERM_f6be48d4,hybrid_weighted,0.09637499988457421
42,TERM_f6be48d4,hybrid_rrf,0.08120900020003319
42,TERM_f6be48d4,hybrid_candidate_union,0.09091599986277288
42,TERM_f90c3486,hybrid_weighted,0.1000419997581048
42,TERM_f90c3486,hybrid_rrf,0.09012500049720984
42,TERM_f90c3486,hybrid_candidate_union,0.10279100024490617
42,TERM_abc15b5b,hybrid_weighted,0.10191599994868739
