term_id,item_id,query,title,category,brand,true_label,prediction,score,score_type,lexical_overlap
TERM_0d352e63,ITEM_59c314aea1ae,kiz cocuk giyim,kız çocuk straight wide geniş bol paça pantolon f2432a825au,giyim/alt giyim/pantolon,defacto,1,0,0.009613101499600383,probability,0.0
TERM_78fea692,ITEM_ef5a50577153,battal,kaymaz koltuk örtüsü çift taraflı mikrofiber şönil 175x300 cm rose – kedi köpek ve çocuk dostu,ev & mobilya/ev/ev tekstili/salon tekstili/koltuk örtüsü,latuda concept,1,0,0.009887601712077781,probability,0.0
TERM_7a502a4e,ITEM_55ec9565a9d8,meyve sebze sepeti,angdesign aleyna dekoratif metal sebze&meyvelik 3 katlı-siyah,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,angdesign,1,0,0.009993099611622211,probability,0.0
TERM_143c20f0,ITEM_33dc8ee9a3e6,motorsiklet arka canta,(sirt dayama pedi dahil) 35 litre beyaz renkli çanta uyumlu,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet çantası,tien motor,1,0,0.01007777901780065,probability,0.0
TERM_07ef4d11,ITEM_2aab7884b70c,n & d,nd ocean pumpkin morina balkabağı karides kavun kitten 5 kg,süpermarket/pet shop/kedi ürünleri/kedi kuru maması,n&d,1,0,0.010163021664340728,probability,0.0
TERM_faea28e9,ITEM_821549cacdc3,dekoratif salon aksesuarı,metal - iskandinav kadran gold (büyük boy 50x75cm) ( 3adet pil gelmektedir)- metal duvar saati,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar saati,metaquartz aksesuar,1,0,0.010363341624833202,probability,0.0
TERM_07ef4d11,ITEM_cd2216497a40,n & d,"tahılsız tavuklu narlı kısırlaştırılmış kedi maması 1,5 kg",süpermarket/pet shop/kedi ürünleri/kedi kuru maması,n&d,1,0,0.010715970684616959,probability,0.0
TERM_6718bb31,ITEM_36b3cf6c3110,reebook,100056008 ri left leg logo oh pant siyah lastikli bel regular fit erkek eşofman altı,giyim/alt giyim/eşofman/eşofman altı,reebok,1,0,0.01100111345621156,probability,0.0
TERM_07ef4d11,ITEM_a0aaed73366b,n & d,3 çeşit konserve 6adet,süpermarket/pet shop/kedi ürünleri/kedi konserve maması,n&d,1,0,0.01171560101134461,probability,0.0
TERM_07ef4d11,ITEM_f7740a07036a,n & d,"nd prime tahılsız kuzu eti ve yaban mersinli küçük irk yetişkin köpek maması 2,5 kg",süpermarket/pet shop/köpek ürünleri/köpek kuru maması,n&d,1,0,0.011761686139799403,probability,0.0
TERM_8754d2c8,ITEM_d04be606c583,havalandırma fanı,f1700 ws dp100 mat beyaz sessiz banyo aspiratörü-fanı 95m3h,elektronik/beyaz eşya & iklimlendirme/beyaz eşya/aspiratör,bosch,1,0,0.01193183775606512,probability,0.0
TERM_dcdc3ce4,ITEM_7c471e79bb9a,bebek kışlık tulum,peluş çocuk uyku tulumu welsoft-beyaz,giyim/bebek giyim/bebek tulumu/uyku tulumu,bubito,1,0,0.012219850743936167,probability,0.0
TERM_1ca2b7b2,ITEM_b221a85c564f,yedek akü & şarj cihazları,şarjlı akülü yedek batarya 21v,bahçe & elektrikli el aletleri/elektrikli el aletleri/elektrikli el aleti aküleri,assur plus,1,0,0.012945235512271301,probability,0.1111111111111111
TERM_07ef4d11,ITEM_c0700713b07d,n & d,"pumpkin tahılsız kuzu küçük irk yetişkin köpek maması 2,5 kg",süpermarket/pet shop/köpek ürünleri/köpek kuru maması,n&d,1,0,0.013473047176341568,probability,0.0
TERM_aea6693e,ITEM_07656be53c41,cam kesme elması,elmas kalem cam kesici fayans kesici kendinden yağlama yağı besleme uçlu cam kesici metal saplı,bahçe & elektrikli el aletleri/elektrikli el aletleri/seramik kesme makinesi,moonshop,1,0,0.013995740036166986,probability,0.07142857142857142
TERM_00d059af,ITEM_bd05343fee76,mutfak dekorasyon,"çerçeveli tablo seti, 3 adet siyah çerçeve ve minimalist çizim temalı poster seti, no:300531",ev & mobilya/ev/ev dekorasyon/tablo,postifull,1,0,0.014482407378919924,probability,0.0
TERM_174ecdc8,ITEM_d82cb17ac5d1,kramponlar,erkek çocuk siyah beyaz halı saha krampon çoraplı çivili futbol spor ayakkabısı f35kr,ayakkabı/spor ayakkabı/krampon,allyup,1,0,0.014587694104334475,probability,0.0
TERM_6923e1aa,ITEM_bea47679233f,hak iş oyuncak,dude dahi mimar buldıng blocks - 152 parça mimari oyun evi blok seti,anne & bebek & çocuk/oyuncak/eğitici oyuncak,hak-iş oyuncak,1,0,0.014611750388691178,probability,0.0
TERM_05aca6bb,ITEM_9d8399b00ac3,ses bombası,soundcore select 4 go kablosuz bluetooth hoparlör - mavi - a31x1,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,anker,1,0,0.014782500983302313,probability,0.0
TERM_3cb5dd5d,ITEM_70d0de3eb562,oyuncu masaüstü bilgisayarı,prizma x60 ryzen 5 5600 / 32gb ram/6650xt 8gb /1tb nvme m2 ssd 23.6\'\' 1ms 165hz curved bilgisayari,elektronik/bilgisayar grubu/bilgisayarlar/masaüstü bilgisayarlar/oyuncu masaüstü bilgisayarı,ramtech bilgisayar,1,0,0.015270427783910375,probability,0.0
TERM_0d352e63,ITEM_3ad6cac845ef,kiz cocuk giyim,kız çocuk pembe blok renkli örme şort 50306299-vr041,giyim/alt giyim/şort & bermuda,u.s. polo assn.,1,0,0.015386789016866517,probability,0.0
TERM_721d04cf,ITEM_c71666ff26e2,4 . sınıf test kitabı,4. sınıf tüm dersler efsane soru fabrikası,kitap/eğitim/ders ve yardımcı kitaplar,kırmızı beyaz yayınları,1,0,0.015552691251216999,probability,0.09090909090909091
TERM_ac2501d3,ITEM_075a07dc8d34,köpek tasma,oslo easy walk çekiştirme önleyici göğüs tasması,süpermarket/pet shop/köpek ürünleri/köpek tasması,jimi pet,1,0,0.015662940189870873,probability,0.0
TERM_3cb5dd5d,ITEM_b5fc7fd2bd66,oyuncu masaüstü bilgisayarı,rtx4060 8gb - gaming pc ddr5 - intel i5 14400f - 16 gb ddr5 ram - 1 tb m.2 ssd - wifi - bluetooth -,elektronik/bilgisayar grubu/bilgisayarlar/masaüstü bilgisayarlar/oyuncu masaüstü bilgisayarı,msi,1,0,0.01568963784782119,probability,0.0
TERM_721d04cf,ITEM_f4fb59bfa168,4 . sınıf test kitabı,okyanus yayıncılık 4. sınıf master matematik + fen bilimleri + paragraf + paket deneme seti,kitap/eğitim/ders ve yardımcı kitaplar,okyanus yayınları,1,0,0.016341045005903155,probability,0.058823529411764705
TERM_ecde8857,ITEM_4708d69543e2,bmw eşofman takımı,bmw baskili ust ve esofman takimi,giyim/takımlar/alt - üst takım,viper,1,0,0.01641543539804584,probability,0.125
TERM_60cdbd64,ITEM_073eb5ea1fa3,decatlon,çocuk yüzücü gözlüğü - pembe/mavi - şeffaf camlar - xbase,spor & outdoor/ekipman & aksesuar/su sporu/deniz gözlüğü,decathlon,1,0,0.01681488265277167,probability,0.0
TERM_8ee9b214,ITEM_592fa15a4669,sehpa takımı,roma 3lü ortasehpa krem gri koyukahve,ev & mobilya/mobilya/salon & oturma odası/sehpa/orta sehpa,monte sehpa,1,0,0.017032250624333507,probability,0.0
TERM_fd1d9f33,ITEM_10afba7be6ab,ev içi terlik,3’lü kadın ev terliği fitili yumuşak dokulu kaliteli misafir bohça gelin terliği halı balkon terliği,ayakkabı/ev terliği & botu/ev terliği,moda bulvari,1,0,0.017786789942574346,probability,0.06666666666666667
TERM_b57b91bc,ITEM_9f354dc077a1,raflı organizer,mona gold köşe kitaplık dekoratif aksesuar rafı mutfak rafı 40cm füme camlı,ev & mobilya/mobilya/çalışma odası/kitaplık,dekopratik,1,0,0.019377420234953324,probability,0.0
TERM_b198a93d,ITEM_fadf56958a16,portföy el çantası,clutch çanta,aksesuar/çanta/portföy & clutch çanta,melonndesign,1,0,0.02042759294991849,probability,0.0
TERM_1319c9ae,ITEM_864b700bd7ee,kromi,sanrio kwaii oyuncak projeksiyonlu fotoğraf makinesi projektör anahtarlık kuromi çatan (mavi) 1 adet,aksesuar/diğer aksesuar/diğer aksesuarlar,osman kızılkaya,1,0,0.020839596874964467,probability,0.0
TERM_f5cd0743,ITEM_e29ce9bd2a3c,topuklu boy,520 kadın kışlık bot,ayakkabı/bot & çizme/bot & bootie,daxtors,1,0,0.021225523650716,probability,0.0
TERM_2930625f,ITEM_9945f1e0e4e0,güneş enerjili bahçe aydınlatma,100w siyah led solar güneş enerjili lamba sokak armatür beyaz işık,banyo yapı & hırdavat/elektrik tesisat malzemesi/solar aydınlatma,horoz,1,0,0.021540928292466135,probability,0.15384615384615385
TERM_0d352e63,ITEM_1ff189dee375,kiz cocuk giyim,kız çocuk bisiklet yaka baskılı 2'li sweatshirt d9442a825sp,giyim/üst giyim/sweatshirt,defacto,1,0,0.021808464679315957,probability,0.0
TERM_b4bf8797,ITEM_75888f530299,çocuk çelik su matarası,matematik oyuncu çocuk şişesi termal çift katmanlı isı yalıtımlı akıtmaz paslanmaz pipetli 430ml,kırtasiye & ofis malzemeleri/kırtasiye/suluk & matara,cnsz,1,0,0.022244964566928246,probability,0.0625
TERM_070bfc1d,ITEM_d0925f26dd9c,onon çatal kaşık bıçak,montecarlo 6'lı yemek bıçağı takımı,ev & mobilya/ev/sofra & mutfak/sofra/çatal & bıçak & kaşık,on-on,1,0,0.02229146374770836,probability,0.0
TERM_41b987d1,ITEM_357a11d8d0a3,araç çizik giderici,"araba oto çizik giderici, güneş yanığı boya koruma su ve kir itici, parlatıcı wax, pasta cila 150 ml",otomobil & motosiklet/otomobil/oto bakım & temizlik/pasta cila,pro strong wax,1,0,0.022526969517456787,probability,0.05
TERM_634d2383,ITEM_2c3c1b35c467,şahmaran,925 ayar gümüş ; gold kaplama ; zirkon ; taşlı başak model şahmeran bileklik,aksesuar/takı & mücevher/şahmeran/gümüş şahmeran,nereze,1,0,0.022888848957818644,probability,0.0
TERM_db153477,ITEM_9667652ed13b,proplan mama,adult kuzu etli yetişkin köpek maması 14 kg,süpermarket/pet shop/köpek ürünleri/köpek kuru maması,pro plan,1,0,0.023219929088745848,probability,0.0
TERM_e9a23f50,ITEM_46775cc9b806,wetn wild fondoten,photo focus dewy lumineux fondöten - soft ivory,kozmetik & kişisel bakım/makyaj/ten makyajı/fondöten,wet n wild,1,0,0.02333450363817512,probability,0.0
TERM_ecd347bb,ITEM_3a42a91e43f2,göz damlası,physiologica serum fizyolojik 5 ml 20 flakon 2 adet,süpermarket/sağlık/genel sağlık/göz ve burun damlası,gifrer,1,0,0.023383542528334546,probability,0.0
TERM_25777386,ITEM_34184de4c970,kiz çocuk doğum günü elbisesi,kız bebek kız çocuk doğum günü parti düğün yazlık elbise tüllü tütü astarlı bebek takım bebek giyim,giyim/elbise,baby animals,1,0,0.023454830347733213,probability,0.1875
TERM_b59088f1,ITEM_4da0386d32a6,bıçak bileyici,30 cm yüksek sertlik sert krom kaplama ahşap ceviz sap bileme masatı,ev & mobilya/ev/sofra & mutfak/yemek hazırlık/bıçak bileyici ve masat,zaika,1,0,0.02362719866817168,probability,0.0
TERM_cf0d2bae,ITEM_dd7a49613417,kadın fitness & antreman ayakkabısı,x-ray speed 384638 unisex spor ayakkabı beyaz,ayakkabı/spor ayakkabı/fitness ayakkabısı,puma,1,0,0.0237164230646744,probability,0.0
TERM_3cb5dd5d,ITEM_e6271adf55df,oyuncu masaüstü bilgisayarı,"msi-gaming ddr5-27""180hz 1 ms-rtx 5070 12gb-i7 14700kf-32gb ddr5 ram-1 tb m.2 ssd-sivi sogutmali",elektronik/bilgisayar grubu/bilgisayarlar/masaüstü bilgisayarlar/oyuncu masaüstü bilgisayarı,msi,1,0,0.02400424648752093,probability,0.0
TERM_8575daca,ITEM_4aa653bef582,pureseed,organik sertifikalı bebek yağı parfümsüz - 100 ml,süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek kremi ve yağı,pureseed natural,1,0,0.024374634156589928,probability,0.0
TERM_bb892160,ITEM_e679c5967f51,mobilya ayakları,baza koltuk kanepe ayağı civatalı 5 cm (8 adet) m8 ince diş,banyo yapı & hırdavat/hırdavat/mobilya ayakları,marka,1,0,0.0246889773520113,probability,0.0
TERM_e8420084,ITEM_70b4a404a001,saat modelleri,metal camlı duvar saati 50 x 70 cm orta boy işıklı gerçek cam m51-gold-şeffaf-beyaz-gold,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar saati,pey aksesuar,1,0,0.024787378838535316,probability,0.0
TERM_6718bb31,ITEM_f73cb613dc4e,reebook,verse kadın sneaker ayakkabı-mavi-beyaz,ayakkabı/spor ayakkabı/sneaker,reebok,1,0,0.02513927475566658,probability,0.0
TERM_10ed34d4,ITEM_10fae19378ae,off road,c3 chain lube off-road zincir yağı 400ml,otomobil & motosiklet/otomobil/motor bakım ürünleri/yağ & motor katkısı,motul,1,0,0.02544610010389506,probability,0.0
TERM_2599e589,ITEM_7c6db45e8dbc,televizyon ünitesi,"2 raflı, 2 kapaklı yumedi tv sehpası (alt modül) antrasit-gümüş",ev & mobilya/mobilya/salon & oturma odası/tv sehpa & ünitesi,demonte decor,1,0,0.02559787322918177,probability,0.0
TERM_05aca6bb,ITEM_a7bf66706395,ses bombası,bluetooth hoparlör wireless extra bass speaker gts-1360 siyah,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,torima,1,0,0.02603237234610835,probability,0.0
TERM_a543f46f,ITEM_fe21f1e0c641,parfümler,exotic gossip extrait de 50 ml kadın,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,selinbeauty,1,0,0.02655635385769936,probability,0.0
TERM_a811fa87,ITEM_c9a25af9b87c,bebek nevresimi,isme özel 75x120 park yatak beşik nevresim takımı aslan,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk nevresim takımı,homamia,1,0,0.027080462335022967,probability,0.0
TERM_fb1b0405,ITEM_c0f93b9113bf,mutfak masası süsü,dekoratif kitap kutusu 2 li set,ev & mobilya/ev/ev dekorasyon/dekoratif obje ve biblo,narihome,1,0,0.02721439869730305,probability,0.0
TERM_2bec2302,ITEM_4100d613ecc6,sallanır koltuk,katlanir ayaklik sallanan tv-dinlenme koltuğu-ahşap desen detroit minder hariç,ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/tv koltuğu,mymo dizayn,1,0,0.027993442448831368,probability,0.0
TERM_c2816405,ITEM_169dc8286519,çadır,işıklı organik kızılderili oyun çadırı ahşap aktivite alanı kalın minderli oyun evi,anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/oyun çadırı,bila baby,1,0,0.028134734300429703,probability,0.0
TERM_07fb05ed,ITEM_826f4445b564,isıtıcı fan,km-1717-hcy duvar tipi fanlı seramik isıtıcı ve vantilatör,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/isıtıcılar/diğer isıtıcılar,simtech,1,0,0.028268380348510185,probability,0.1111111111111111
TERM_6ec4e779,ITEM_ca114bef14c0,yatak çarşafı,| jersey | %100 pamuk tek / çift kişilik lastikli çarşaf,ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/çift kişilik çarşaf takımı,soley,1,0,0.0283997879493385,probability,0.0
TERM_f57e8184,ITEM_5306b1d10e74,sitikır,63 adet fairycore doğa vintage sticker seti -etiket seti scrapbook bullet journal,kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/etiket,ororabutik,1,0,0.0284239298396405,probability,0.0
TERM_e2e3e019,ITEM_f9fe082ce658,pleksi düzenleyici,3 katlı merdiven stand (şeffaf),ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/makyaj & takı organizeri,trend pleksi,1,0,0.02873187140816663,probability,0.0
TERM_977ed9b2,ITEM_b4b6206bcb36,tıraş makinesi,saç kesme siyah kablosuz swhc 5611,elektronik/kişisel bakım aletleri/tıraş makinesi,schwartz,1,0,0.02880190155384471,probability,0.0
TERM_b83eab9d,ITEM_7f0274d3244e,otel,pamuk saten yastık 800gr,ev & mobilya/ev/ev tekstili/yatak odası tekstili/yastık&yastık kılıfı/yastık,varol,1,0,0.029312946260770273,probability,0.0
TERM_ea0d4b28,ITEM_0b0b798e503a,aryıldız çatal kaşık bıçak,protools et servis çatalı,ev & mobilya/ev/sofra & mutfak/sofra/servis seti,aryıldız,1,0,0.029363454654334844,probability,0.0
TERM_f59d8aaa,ITEM_b478e0fd8edb,oturma odası için avize,altıgen kristal taşlı 40 cm modern sarkıt gold salon çocuk mutfak hol oda avize,ev & mobilya/mobilya/elektrik & aydınlatma/avize,m mediyamu aydınlatma,1,0,0.029835525313911558,probability,0.058823529411764705
TERM_47802031,ITEM_11cf1d71cee4,arko krem,yoğun bakım kremi ekstra nemlendirici 2x250 ml,kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/el kremi,arko nem,1,0,0.02988146382127191,probability,0.0
TERM_2b885f63,ITEM_f2344adcce38,koltuk takımı kılıfı,koltuk örtüsü 3+3+1+1 takımı lastikli esnek yıkanabilir çekyat kanepe kılıfı.,ev & mobilya/ev/ev tekstili/salon tekstili/koltuk örtüsü,tuchmall,1,0,0.03008916337426149,probability,0.18181818181818182
TERM_1baf2bfd,ITEM_2d8ac5ad9b1a,paradontax,sensodyne diş macunu florürlü 75 ml. x2 adet,kozmetik & kişisel bakım/ağız bakım/diş macunu,parodontax,1,0,0.030102257860555592,probability,0.0
TERM_e701fad4,ITEM_5bf344654077,uyku tulumu,yenidoğan tulum kundak,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk battaniyesi,sevi bebe,1,0,0.030251365894752386,probability,0.0
TERM_f57e8184,ITEM_198b9d4f2788,sitikır,46 adet kırmızı juminocore downtown sticker seti - etiket seti sketchbook,kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/etiket,ororabutik,1,0,0.030322513347674766,probability,0.0
TERM_174ecdc8,ITEM_1e1b8dd5c962,kramponlar,gk-242-129 erkek krampon ayakkabısı mint,ayakkabı/spor ayakkabı/krampon,playup,1,0,0.030498261765449258,probability,0.0
TERM_0d352e63,ITEM_de29ed1f0d5e,kiz cocuk giyim,kız çocuk snoopy relax fit bisiklet yaka kısa kollu tişört e8159a825hs,giyim/üst giyim/t-shirt,defacto,1,0,0.030520561504351788,probability,0.0
TERM_e6f2c948,ITEM_98591c2fabf8,çanta askılığı,"araç koltuk arkasına takılabilen çanta,poşet askılıklı",otomobil & motosiklet/otomobil/araç içi aksesuarı/araç içi organizer,roichil,1,0,0.0307375001858654,probability,0.0
TERM_b06c0d3d,ITEM_c76facbdc00e,kahverengi saç boyası,göz alıcı renkler 3-65 çikolata kahve x 3 adet,kozmetik & kişisel bakım/saç bakım/saç boyası,palette,1,0,0.030797436928950962,probability,0.0
TERM_0d352e63,ITEM_4cad6cf7417a,kiz cocuk giyim,kız çocuk pijama takım pelüş uzun kollu üst beli lastikli uzun alt d1083a824wn,giyim/ev giyim/pijama/pijama takımı,defacto,1,0,0.0313014315522334,probability,0.0
TERM_6255b15f,ITEM_d98d9bc5c0e4,erkek bordo gömlek,pánská košile,giyim/üst giyim/gömlek,lacoste,1,0,0.03153968324530542,probability,0.0
TERM_0d352e63,ITEM_16eb256a4c96,kiz cocuk giyim,kız çocuk disney lilo & stitch pijama takımı uzun kollu üst uzun alt f7356a825au,giyim/ev giyim/pijama/pijama takımı,defacto,1,0,0.03191448480627121,probability,0.0
TERM_1baf2bfd,ITEM_5e65cba0fca9,paradontax,florürlü diş macunu 75ml x 2 adet,kozmetik & kişisel bakım/ağız bakım/diş macunu,parodontax,1,0,0.03201726750434525,probability,0.0
TERM_7fcc49d2,ITEM_133d818b024d,saç şekillendirici çantası,pembe ayıcık desenli saç şekillendiricileri için seyahat çantası - xl boy,aksesuar/çanta/portföy & clutch çanta,batekso,1,0,0.032059251721465364,probability,0.16666666666666666
TERM_452165a9,ITEM_4ad086fabe58,masa oyunları,hasbro risk askeri strateji oyunu,anne & bebek & çocuk/oyuncak/kutu oyunu,hasbro games,1,0,0.03246837828377859,probability,0.0
TERM_0d352e63,ITEM_78950b0c8ece,kiz cocuk giyim,paw patrol baskılı unisex çocuk giyim takım,giyim/takımlar/alt - üst takım,soft kids,1,0,0.032689344992013536,probability,0.1111111111111111
TERM_518f75b1,ITEM_d0b808552f0c,kadın straight jean,won salaş açık mavi asit kar yıkama süper yüksek bel wide leg comfort likralı palazzo jeans,giyim/alt giyim/jeans,drc trend,1,0,0.03273464947780362,probability,0.0
TERM_db1a9370,ITEM_50bca9896f19,kerasta,blond absolu sérum cicanuit sarı saçlar için gece bakım serumu 30ml seyahat boyu,kozmetik & kişisel bakım/saç bakım/saç serum ve yağı,kerastase,1,0,0.0327764602741865,probability,0.0
TERM_a811fa87,ITEM_f2af190d59ab,bebek nevresimi,isme özel %100 pamuk 100x200 montessori nevresim takımı elsa,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk nevresim takımı,homamia,1,0,0.03313013307167953,probability,0.0
TERM_cf0d2bae,ITEM_0fb5c9468287,kadın fitness & antreman ayakkabısı,runfalcon trainer yürüyüş ayakkabı,ayakkabı/spor ayakkabı/fitness ayakkabısı,adidas,1,0,0.03388334282540251,probability,0.0
TERM_05aca6bb,ITEM_7968b48fbd0c,ses bombası,"md-bt51 bombix, 60w, taşinabilir, bt/usb/tf/tws, rgb aydinlatma, toplanti, parti, açik hava s",elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,mikado,1,0,0.03407075602492815,probability,0.0
TERM_98a2391b,ITEM_303dc427c0bb,pijema takimi bayan,pamuklu düğmeli kadın pijama takım,giyim/ev giyim/pijama/pijama takımı,strawberry,1,0,0.034083241571016144,probability,0.0
TERM_6f70aaaa,ITEM_27a2e1e05ef7,çekmeceli komidin,luce komodin,ev & mobilya/mobilya/yatak odası/komodin,monte sehpa,1,0,0.03457012284118469,probability,0.0
TERM_114b3b76,ITEM_48ad443de4c9,duvar resim çerçevesi,20 mandallı ahşap işıklı resim çerçevesi ipli fotoğraf askısı seti,ev & mobilya/ev/ev dekorasyon/çerçeve,aydina lumiere,1,0,0.03463376787696578,probability,0.18181818181818182
TERM_7201d491,ITEM_4afc477eb18b,tupper,sera set yeşillik saklama kabı,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,tupperware,1,0,0.035159909152619816,probability,0.0
TERM_721d04cf,ITEM_e680cdfa007f,4 . sınıf test kitabı,4. sınıf zoru bankası tüm dersler,kitap/eğitim/ders ve yardımcı kitaplar,tonguç yayınları,1,0,0.03520483202747999,probability,0.1
TERM_68b2f730,ITEM_4867327e79c8,temizleyici,cleanance yağlı ve akneye eğilimli ciltler için matlaştırıcı etkili temizleme jeli 400 ml,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,avene,1,0,0.03528696124899283,probability,0.0
TERM_e0900c0c,ITEM_5e469d54e125,uzun yastık kılıfı,davina dekoratif kırlent 30*50 cm ekru,ev & mobilya/ev/ev dekorasyon/kırlent & kırlent kılıfı,sarev,1,0,0.03591038191009627,probability,0.0
TERM_ee101aae,ITEM_27178501de28,vitamin,collagen 20’li | tip 1&3 | c vitamini + l-carnitine + cla | premium kolajen desteği,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,sohi,1,0,0.03618213897968062,probability,0.0
TERM_634d2383,ITEM_e0bbc96af460,şahmaran,gold yildizli şahmeran,aksesuar/takı & mücevher/şahmeran/gümüş şahmeran,kiligistanbul,1,0,0.03626803661323667,probability,0.0
TERM_a09500f9,ITEM_fb1fc77579ad,lazer ölçüm cihazı,glm50-27cg li-ion yeşil lazerli uz.ölçer,bahçe & elektrikli el aletleri/elektrikli el aletleri/lazer ölçüm cihazı,bosch,1,0,0.036473933688607255,probability,0.0
TERM_f9d3ad85,ITEM_9801eef7f3ba,çocuk odası duvar sticker,statik tutunma özellikli boy ölçer (gezegenler) (model 7),ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar sticker,akıllı kağıt,1,0,0.036905433025047125,probability,0.0
