seed,term_id,retrieval_mode,policy,candidate_coverage,zero_result_rate,relevant_product_availability,recall@1,hit_rate@1,precision@1,recall@5,hit_rate@5,precision@5,recall@10,hit_rate@10,precision@10,recall@20,hit_rate@20,precision@20,recall@50,hit_rate@50,precision@50,recall@100,hit_rate@100,precision@100,mrr,map@10,map@100,ndcg@10
52,TERM_d8573c14,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,1.0,1.0
52,TERM_13a1ba94,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.9,1.0,1.0,0.75,1.0,1.0,0.3,1.0,1.0,0.15,1.0,0.6,0.9698826173826174,0.9363792118010483
52,TERM_067f969b,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.07692307692307693,1.0,1.0,0.38461538461538464,1.0,1.0,0.7692307692307693,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.26,1.0,1.0,0.13,1.0,0.7692307692307693,0.9945054945054945,1.0
52,TERM_458d703c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.05,1.0,1.0,0.2,1.0,0.8,0.45,1.0,0.9,0.95,1.0,0.95,1.0,1.0,0.4,1.0,1.0,0.2,1.0,0.39521825396825394,0.90939873142853,0.8899541168509599
52,TERM_f26e104d,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.5,0.25,0.34090909090909094,0.38685280723454163
52,TERM_7f3e3de5,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.041666666666666664,1.0,1.0,0.20833333333333334,1.0,1.0,0.4166666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.48,1.0,1.0,0.24,1.0,0.4166666666666667,1.0,1.0
52,TERM_73a1737e,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.95,0.95,0.9828920819566879
52,TERM_92f55c63,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.08,1.0,0.4,0.2,1.0,0.5,0.4,1.0,0.5,0.64,1.0,0.32,0.72,1.0,0.18,0.25,0.086,0.3120328604506448,0.3913817611255761
52,TERM_4e81a55c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.6,0.18181818181818182,1.0,0.6,0.30303030303030304,1.0,0.5,0.5757575757575758,1.0,0.38,0.7575757575757576,1.0,0.25,0.5,0.11053391053391053,0.3643869495601114,0.5368103404171507
52,TERM_2d56a8ed,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
52,TERM_d96296c6,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.05,0.5,1.0,0.12,1.0,1.0,0.12,0.058823529411764705,0.0,0.10708565210122341,0.0
52,TERM_98eec128,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.017241379310344827,1.0,1.0,0.05172413793103448,1.0,0.6,0.1206896551724138,1.0,0.7,0.2413793103448276,1.0,0.7,0.603448275862069,1.0,0.7,0.9827586206896551,1.0,0.57,1.0,0.08645320197044334,0.681711803280285,0.6969179698201173
52,TERM_72962875,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.02631578947368421,1.0,1.0,0.10526315789473684,1.0,0.8,0.23684210526315788,1.0,0.9,0.39473684210526316,1.0,0.75,0.7105263157894737,1.0,0.54,0.9736842105263158,1.0,0.37,1.0,0.2080096073517126,0.6830268138126678,0.8899541168509599
52,TERM_1986fc45,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.02564102564102564,1.0,1.0,0.07692307692307693,1.0,0.6,0.20512820512820512,1.0,0.8,0.358974358974359,1.0,0.7,0.5384615384615384,1.0,0.42,0.5897435897435898,1.0,0.23,1.0,0.1532153032153032,0.38367836342178574,0.7663491917568946
52,TERM_2024c3ca,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.2,1.0,1.0,0.2,1.0,0.2,0.4,1.0,0.2,0.6,1.0,0.15,0.6,1.0,0.06,1.0,1.0,0.05,1.0,0.26666666666666666,0.3242518059855521,0.4599715079731103
52,TERM_d4f4d3b4,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.1,1.0,1.0,0.4,1.0,0.8,0.5,1.0,0.5,0.6,1.0,0.3,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.4175,0.6078998860520599,0.6083169141195838
52,TERM_8ad08231,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,1.0,0.02,0.034482758620689655,0.0,0.039968652037617555,0.0
52,TERM_10810d73,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
52,TERM_de614ee1,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.010309278350515464,1.0,1.0,0.05154639175257732,1.0,1.0,0.07216494845360824,1.0,0.7,0.16494845360824742,1.0,0.8,0.3917525773195876,1.0,0.76,0.6597938144329897,1.0,0.64,1.0,0.06987399770904926,0.5023310812979979,0.793584067764911
52,TERM_80acb92c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2,0.2857142857142857,1.0,0.2,0.42857142857142855,1.0,0.15,0.7142857142857143,1.0,0.1,0.8571428571428571,1.0,0.06,0.2,0.05714285714285715,0.13888391056301505,0.18579376046299725
52,TERM_2355258c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.2,0.2857142857142857,1.0,0.4,0.5714285714285714,1.0,0.4,0.9285714285714286,1.0,0.26,0.9285714285714286,1.0,0.13,0.5,0.11147959183673468,0.3930130943742177,0.3452783761086436
52,TERM_78a71896,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.01639344262295082,1.0,1.0,0.08196721311475409,1.0,1.0,0.14754098360655737,1.0,0.9,0.2786885245901639,1.0,0.85,0.7213114754098361,1.0,0.88,0.9180327868852459,1.0,0.56,1.0,0.14754098360655737,0.803204358838437,0.9363792118010483
52,TERM_01b2d23a,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
52,TERM_a31dc2e0,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.8875,0.8875,0.9558295932317544
52,TERM_39df41ca,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
52,TERM_ebb1aff4,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.03773584905660377,1.0,0.4,0.07547169811320754,1.0,0.4,0.1320754716981132,1.0,0.35,0.32075471698113206,1.0,0.34,0.4716981132075472,1.0,0.25,0.5,0.03160377358490566,0.1663372711955412,0.35705757165090446
52,TERM_69339abe,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.6,0.5714285714285714,1.0,0.4,0.8571428571428571,1.0,0.3,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.42857142857142855,0.5581172124022022,0.6340977503655275
52,TERM_01f0fe6c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.12,1.0,1.0,0.06,1.0,1.0,1.0,1.0
52,TERM_427786d2,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.2,0.2,1.0,0.1,0.4,1.0,0.1,0.6,1.0,0.06,1.0,1.0,0.05,0.3333333333333333,0.06666666666666667,0.12292000096123808,0.16958010263680806
52,TERM_7a881311,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.125,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.16,1.0,1.0,0.08,1.0,0.9317956349206349,0.9317956349206349,0.9782917460822231
52,TERM_97b3002d,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,0.5,0.8571428571428571,1.0,0.3,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.7142857142857143,0.7971428571428572,0.8104616303452685
52,TERM_dc95d0a1,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.3,1.0,0.6,0.5,1.0,0.5,0.5,1.0,0.25,0.6,1.0,0.12,1.0,1.0,0.1,0.5,0.2544444444444444,0.3187069859970417,0.448668937538067
52,TERM_edcd4334,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.8571428571428571,1.0,0.6,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,0.5,0.5782312925170068,0.6691403834260977,0.7055008145495989
52,TERM_868818ae,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,0.5,0.5977777777777777,0.5977777777777777,0.7376801427060833
52,TERM_b42e6400,hybrid_rrf,blended_policy,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_e6dc43bb,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,1.0,0.6,0.29411764705882354,1.0,0.5,0.47058823529411764,1.0,0.4,0.5882352941176471,1.0,0.2,0.9411764705882353,1.0,0.16,0.5,0.1627450980392157,0.34555201777986944,0.46081298306235335
52,TERM_5b506f55,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.05555555555555555,1.0,1.0,0.05555555555555555,1.0,0.2,0.05555555555555555,1.0,0.1,0.1111111111111111,1.0,0.1,0.5555555555555556,1.0,0.2,1.0,1.0,0.18,1.0,0.05555555555555555,0.23759838707870998,0.22009176629808017
52,TERM_b175720d,hybrid_rrf,blended_policy,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_e37a3817,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.1,1.0,1.0,0.3,1.0,0.6,0.4,1.0,0.4,0.7,1.0,0.35,0.9,1.0,0.18,0.9,1.0,0.09,1.0,0.315,0.5074972804972806,0.5173633627401372
52,TERM_dd0104e2,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,1.0,1.0,1.0
52,TERM_fa4623da,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.125,1.0,0.2,0.125,1.0,0.1,0.125,1.0,0.05,0.375,1.0,0.06,1.0,1.0,0.08,0.5,0.0625,0.1272893407761829,0.15958907712489634
52,TERM_6d64b50a,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.25,1.0,1.0,0.25,1.0,0.2,0.5,1.0,0.2,0.75,1.0,0.15,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.3333333333333333,0.43287037037037035,0.5294362295028773
52,TERM_a9c40215,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.030303030303030304,1.0,1.0,0.12121212121212122,1.0,0.8,0.2727272727272727,1.0,0.9,0.5454545454545454,1.0,0.9,1.0,1.0,0.66,1.0,1.0,0.33,1.0,0.24710197210197207,0.9170289718533837,0.9052116356304493
52,TERM_c52cf01f,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0625,1.0,1.0,0.25,1.0,0.8,0.4375,1.0,0.7,0.5,1.0,0.4,0.5625,1.0,0.18,0.9375,1.0,0.15,1.0,0.41034226190476186,0.5134568254827616,0.7849818707050383
52,TERM_b2585dab,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
52,TERM_28b3a09f,hybrid_rrf,blended_policy,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_60b4617a,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.9,0.8666666666666667,1.0,0.65,1.0,1.0,0.3,1.0,1.0,0.15,1.0,0.5933333333333334,0.8631316026968201,0.933745776545611
52,TERM_3c8d6126,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3010299956639812
52,TERM_9f4ef2d5,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.047619047619047616,1.0,1.0,0.14285714285714285,1.0,0.6,0.19047619047619047,1.0,0.4,0.2857142857142857,1.0,0.3,0.5714285714285714,1.0,0.24,0.6666666666666666,1.0,0.14,1.0,0.12380952380952381,0.2598886652439144,0.46945447024602915
52,TERM_4e4a444c,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_9683b999,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.8333333333333333,0.8333333333333333,0.9197207891481876
52,TERM_57cca861,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.8666666666666667,0.8666666666666667,0.9469024295259745
52,TERM_dd90fa53,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,1.0,0.2,0.13636363636363635,1.0,0.3,0.2727272727272727,1.0,0.3,0.45454545454545453,1.0,0.2,0.5454545454545454,1.0,0.12,0.25,0.041396103896103896,0.15743309012944356,0.23758350840568812
52,TERM_e0522268,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.1,1.0,1.0,0.5,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.8,0.9406593406593405,0.8701249883466593
52,TERM_bda8ba1b,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.1111111111111111,1.0,1.0,0.4444444444444444,1.0,0.8,0.7777777777777778,1.0,0.7,0.8888888888888888,1.0,0.4,1.0,1.0,0.18,1.0,1.0,0.09,1.0,0.6935626102292769,0.759746185108504,0.8253470553818276
52,TERM_a9e65138,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.6,0.46153846153846156,1.0,0.6,0.6153846153846154,1.0,0.4,0.8461538461538461,1.0,0.22,1.0,1.0,0.13,0.5,0.26324786324786326,0.4518464571548584,0.5333576782543337
52,TERM_92c3bf86,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.23529411764705882,1.0,0.8,0.4117647058823529,1.0,0.7,0.7058823529411765,1.0,0.6,0.8823529411764706,1.0,0.3,1.0,1.0,0.17,1.0,0.3540149393090569,0.6743882192798601,0.756902106715231
52,TERM_815b09a0,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.2,0.21052631578947367,1.0,0.4,0.3157894736842105,1.0,0.3,0.8947368421052632,1.0,0.34,1.0,1.0,0.19,0.2,0.06885964912280702,0.36730197763204686,0.29659339675602525
52,TERM_e5b2dce8,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0625,1.0,1.0,0.25,1.0,0.8,0.5,1.0,0.8,0.875,1.0,0.7,1.0,1.0,0.32,1.0,1.0,0.16,1.0,0.4475694444444444,0.8123056925416982,0.841492960259019
52,TERM_1cd842bb,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_412fda21,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.4861111111111111,0.4861111111111111,0.6710022092790502
52,TERM_16bebc8b,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.2,0.25,1.0,0.1,0.25,1.0,0.05,0.75,1.0,0.06,1.0,1.0,0.04,0.25,0.0625,0.12874579124579125,0.16812753627111746
52,TERM_d99e66fd,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.2,0.1,0.15263157894736842,0.23719771276929622
52,TERM_762ec557,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
52,TERM_48c42e64,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2,0.42857142857142855,1.0,0.15,0.5714285714285714,1.0,0.08,1.0,1.0,0.07,0.16666666666666666,0.05952380952380952,0.15152500943575992,0.18462675384408753
52,TERM_0d56b40f,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.022222222222222223,1.0,1.0,0.1111111111111111,1.0,1.0,0.17777777777777778,1.0,0.8,0.3333333333333333,1.0,0.75,0.8888888888888888,1.0,0.8,0.9777777777777777,1.0,0.44,1.0,0.1628395061728395,0.7899002331821888,0.8482378089219645
52,TERM_c226d7f7,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_5b8e2aa9,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.09090909090909091,1.0,1.0,0.36363636363636365,1.0,0.8,0.6363636363636364,1.0,0.7,0.8181818181818182,1.0,0.45,0.8181818181818182,1.0,0.18,0.9090909090909091,1.0,0.1,1.0,0.5627705627705627,0.6718614718614718,0.7695261902392829
52,TERM_eb5ad4a5,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,1.0,1.0,0.01,0.043478260869565216,0.0,0.043478260869565216,0.0
52,TERM_1d9b6c3f,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.25,1.0,1.0,0.5,1.0,0.4,0.5,1.0,0.2,0.5,1.0,0.1,0.5,1.0,0.04,1.0,1.0,0.04,1.0,0.5,0.5269063706563706,0.6366824387328317
52,TERM_69e403fd,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.5,0.5,0.5,0.6309297535714575
52,TERM_0e1f4b03,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0019120458891013384,1.0,1.0,0.0076481835564053535,1.0,0.8,0.015296367112810707,1.0,0.8,0.028680688336520075,1.0,0.75,0.08030592734225621,1.0,0.84,0.1682600382409178,1.0,0.88,1.0,0.014083128471273786,0.14379914012640105,0.84860265890399
52,TERM_cab730f8,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.04,1.0,1.0,0.05,0.025,0.0,0.042731442703515955,0.0
52,TERM_915835c9,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.05263157894736842,1.0,1.0,0.15789473684210525,1.0,0.6,0.3157894736842105,1.0,0.6,0.5789473684210527,1.0,0.55,0.8947368421052632,1.0,0.34,1.0,1.0,0.19,1.0,0.25595238095238093,0.590882997862343,0.6780494608112012
52,TERM_9f1afdf5,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.037037037037037035,1.0,1.0,0.18518518518518517,1.0,1.0,0.37037037037037035,1.0,1.0,0.7407407407407407,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.27,1.0,0.37037037037037035,0.9774125694568251,1.0
52,TERM_8f33f251,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.2,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.9266666666666665,0.9266666666666665,0.9747429528567879
52,TERM_b879d4bc,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.2,0.25,1.0,0.1,0.5,1.0,0.1,0.75,1.0,0.06,1.0,1.0,0.04,0.25,0.0625,0.1257208276797829,0.16812753627111746
52,TERM_732de5d6,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
52,TERM_bfb78111,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
52,TERM_45fc5075,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.08333333333333333,1.0,1.0,0.3333333333333333,1.0,0.8,0.5833333333333334,1.0,0.7,1.0,1.0,0.6,1.0,1.0,0.24,1.0,1.0,0.12,1.0,0.4692460317460318,0.7189418091798122,0.7421246259355073
52,TERM_afbb4009,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.02,1.0,1.0,0.02,0.03571428571428571,0.0,0.03214285714285714,0.0
52,TERM_88777eed,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.2,0.3333333333333333,1.0,0.3,0.4444444444444444,1.0,0.2,0.8888888888888888,1.0,0.16,1.0,1.0,0.09,0.3333333333333333,0.10185185185185183,0.23347373873689659,0.26242715071339784
52,TERM_06d7b6e4,hybrid_rrf,blended_policy,1.0,0.0,1.0,0.09090909090909091,1.0,1.0,0.36363636363636365,1.0,0.8,0.6363636363636364,1.0,0.7,0.7272727272727273,1.0,0.4,1.0,1.0,0.22,1.0,1.0,0.11,1.0,0.5968614718614718,0.7126416512780148,0.7849818707050383
52,TERM_d270c4ba,hybrid_rrf,blended_policy,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
62,TERM_744808aa,tfidf,retrieval_only,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.5,0.5,0.5,0.6309297535714575
62,TERM_380d26b3,tfidf,retrieval_only,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.23529411764705882,1.0,0.8,0.4117647058823529,1.0,0.7,0.5882352941176471,1.0,0.5,1.0,1.0,0.34,1.0,1.0,0.17,1.0,0.3312324929971989,0.5983209894749935,0.7421246259355073
62,TERM_dc151e00,tfidf,retrieval_only,1.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,1.0,0.2,0.05128205128205128,1.0,0.2,0.10256410256410256,1.0,0.2,0.1282051282051282,1.0,0.1,0.1282051282051282,1.0,0.05,0.25,0.01282051282051282,0.028789592760180997,0.16421958630632802
62,TERM_352fb5ce,tfidf,retrieval_only,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.8055555555555555,0.8055555555555555,0.9060254355346823
62,TERM_52365c67,tfidf,retrieval_only,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.2,0.6666666666666666,1.0,0.2,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,0.25,0.16666666666666666,0.2435897435897436,0.3501483019834802
62,TERM_41e0f7b3,tfidf,retrieval_only,1.0,0.0,1.0,0.25,1.0,1.0,0.75,1.0,0.6,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.9166666666666666,0.9166666666666666,0.9709286432396583
62,TERM_fa4623da,tfidf,retrieval_only,1.0,0.0,1.0,0.125,1.0,1.0,0.125,1.0,0.2,0.125,1.0,0.1,0.125,1.0,0.05,0.375,1.0,0.06,0.5,1.0,0.04,1.0,0.125,0.14390801150745647,0.2529427027676571
62,TERM_af652d72,tfidf,retrieval_only,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.2,0.8333333333333334,1.0,0.5,0.8333333333333334,1.0,0.25,0.8333333333333334,1.0,0.1,1.0,1.0,0.06,0.25,0.3091931216931217,0.3261422742354946,0.5052157874909754
62,TERM_2f83aec5,tfidf,retrieval_only,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.2,0.16666666666666666,1.0,0.1,0.5,1.0,0.15,0.6666666666666666,1.0,0.08,0.8333333333333334,1.0,0.05,0.25,0.041666666666666664,0.13621201329534663,0.13032376591037062
